tile,ra,dec,near_gal,nearest_gal_sep,nearest_gal_id,nearest_gal_dist
"(182, 305)",197.07693,62.5,True,62.330001639567946,UGC08237                      ,43.7585
"(183, 275)",135.43713,47.5,True,46.17216857751687,PGC025324                     ,46.2118
"(183, 279)",140.88887,49.5,True,33.339381495713404,NGC2856                       ,36.141
"(183, 305)",198.15977,62.5,True,244.72032535820097,UGC08237                      ,43.7585
"(183, 306)",201.54607,63.0,True,237.3830019022245,NGC5205                       ,34.0072
"(184, 278)",140.23128,49.0,True,220.28505220221103,NGC2854                       ,36.4754
"(184, 279)",141.65875,49.5,True,137.6377335111013,NGC2856                       ,36.141
"(184, 306)",202.64742,63.0,True,56.89231741751181,NGC5218                       ,47.8096
"(185, 252)",114.33629,36.0,True,175.05240736622983,UGC03937                      ,47.6481
"(185, 278)",140.99341,49.0,True,76.2681318346707,NGC2856                       ,36.141
"(185, 279)",142.42863,49.5,True,27.361023175837232,UGC05049                      ,39.7965
"(185, 289)",159.2897,54.5,True,240.95700218409235,NGC3310                       ,18.5694
"(185, 306)",203.74876,63.0,True,172.26221250530742,NGC5218                       ,47.8096
"(186, 252)",114.95432,36.0,True,231.89885651514183,UGC03937                      ,47.6481
"(186, 278)",141.75554,49.0,True,99.39277529345446,UGC05049                      ,39.7965
"(186, 288)",158.22105,54.0,True,245.49174009476104,NGC3310                       ,18.5694
"(186, 289)",160.15073,54.5,True,242.4704085674357,NGC3310                       ,18.5694
"(186, 305)",201.4083,62.5,True,273.8886034121095,NGC5205                       ,34.0072
"(187, 277)",141.1065,48.5,True,292.3103387433809,NGC2854                       ,36.4754
"(187, 278)",142.51767,49.0,True,18.862348633265707,UGC05049                      ,39.7965
"(187, 288)",159.0717,54.0,True,103.97111376589014,NGC3310                       ,18.5694
"(187, 305)",202.49113,62.5,True,9.471188220569942,NGC5205                       ,34.0072
"(188, 271)",134.11151,45.5,True,265.7646549369658,NGC2712                       ,31.3448
"(188, 287)",158.03026,53.5,True,281.9612112680176,NGC3310                       ,18.5694
"(188, 288)",159.92235,54.0,True,77.51752996879779,NGC3310                       ,18.5694
"(188, 305)",203.57397,62.5,True,104.43640282840968,NGC5218                       ,47.8096
"(189, 271)",134.82487,45.5,True,196.31454300805652,NGC2712                       ,31.3448
"(189, 287)",158.87085,53.5,True,135.98262084026362,NGC3310                       ,18.5694
"(189, 288)",160.77301,54.0,True,176.23346742555864,NGC3310                       ,18.5694
"(189, 289)",162.7338,54.5,True,160.42750878322525,NGC3448                       ,23.1156
"(190, 270)",134.3503,45.0,True,140.39790994947464,NGC2712                       ,31.3448
"(190, 271)",135.53822,45.5,True,237.65531169604688,NGC2712                       ,31.3448
"(190, 287)",159.71144,53.5,True,4.052471091447661,NGC3310                       ,18.5694
"(190, 289)",163.59483,54.5,True,51.22381498249787,NGC3448                       ,23.1156
"(190, 304)",202.35518,62.0,True,152.8832004175957,NGC5205                       ,34.0072
"(191, 269)",133.89406,44.5,True,293.85321020453307,NGC2712                       ,31.3448
"(191, 270)",135.05739,45.0,True,84.24637393046538,NGC2712                       ,31.3448
"(191, 286)",158.68663,53.0,True,164.77346821779142,NGC3310                       ,18.5694
"(191, 287)",160.55202,53.5,True,142.2496432718956,NGC3310                       ,18.5694
"(191, 288)",162.4743,54.0,True,220.3005671059874,NGC3448                       ,23.1156
"(191, 289)",164.45586,54.5,True,128.27286447840464,NGC3448                       ,23.1156
"(191, 290)",166.49918,55.0,True,131.3412632841463,NGC3556                       ,9.9017
"(191, 304)",203.4202,62.0,True,233.1200295057153,NGC5205                       ,34.0072
"(192, 269)",134.59508,44.5,True,85.80089105008553,NGC2712                       ,31.3448
"(192, 270)",135.7645,45.0,True,261.75105186113615,NGC2712                       ,31.3448
"(192, 286)",159.51746,53.0,True,81.16225668812332,NGC3310                       ,18.5694
"(192, 287)",161.39261,53.5,True,289.415618976988,NGC3310                       ,18.5694
"(192, 288)",163.32495,54.0,True,26.96310238888876,NGC3448                       ,23.1156
"(192, 289)",165.31688,54.5,True,276.86261037483393,NGC3556                       ,9.9017
"(192, 290)",167.3709,55.0,True,75.99123034672901,NGC3556                       ,9.9017
"(193, 269)",135.2961,44.5,True,105.75860817656267,NGC2712                       ,31.3448
"(193, 271)",137.6783,45.5,True,181.299485443676,NGC2776                       ,34.6021
"(193, 285)",158.51859,52.5,True,299.9566034565453,NGC3310                       ,18.5694
"(193, 286)",160.34827,53.0,True,110.78752615966566,NGC3310                       ,18.5694
"(193, 288)",164.17561,54.0,True,62.64130370553698,NGC3448                       ,23.1156
"(193, 289)",166.1779,54.5,True,212.8535510885487,NGC3556                       ,9.9017
"(193, 290)",168.24261,55.0,True,72.67788910789547,NGC3556                       ,9.9017
"(194, 270)",137.17871,45.0,True,296.4089906556649,NGC2776                       ,34.6021
"(194, 271)",138.39166,45.5,True,176.17917779484642,NGC2776                       ,34.6021
"(194, 285)",159.33992,52.5,True,242.23642529993532,NGC3310                       ,18.5694
"(194, 286)",161.1791,53.0,True,250.7034446094269,NGC3310                       ,18.5694
"(194, 287)",163.07378,53.5,True,234.35469644465977,NGC3448                       ,23.1156
"(194, 288)",165.02626,54.0,True,260.7323004577822,NGC3448                       ,23.1156
"(194, 289)",167.03893,54.5,True,168.41620497513705,NGC3556                       ,9.9017
"(194, 290)",169.11433,55.0,True,119.76478857299352,NGC3556                       ,9.9017
"(194, 297)",185.64644,58.5,True,146.36040282250514,NGC4290                       ,46.5586
"(195, 270)",137.88582,45.0,True,79.44508772667149,NGC2776                       ,34.6021
"(195, 285)",160.16127,52.5,True,245.0515936575528,NGC3310                       ,18.5694
"(195, 287)",163.91437,53.5,True,220.73186004603565,NGC3448                       ,23.1156
"(195, 288)",165.8769,54.0,True,299.69959058128336,NGC3556                       ,9.9017
"(195, 289)",167.89995,54.5,True,160.05744630571576,NGC3556                       ,9.9017
"(195, 290)",169.98607,55.0,True,194.90909006238024,NGC3556                       ,9.9017
"(196, 269)",137.39914,44.5,True,209.64476536149303,NGC2776                       ,34.6021
"(196, 270)",138.59293,45.0,True,174.16244941474355,NGC2776                       ,34.6021
"(196, 287)",164.75496,53.5,True,296.0677581599573,NGC3448                       ,23.1156
"(196, 288)",166.72755,54.0,True,260.2922448873993,NGC3556                       ,9.9017
"(196, 289)",168.76099,54.5,True,169.87517326889343,NGC3556                       ,9.9017
"(196, 290)",170.85779,55.0,True,276.06830220211646,NGC3556                       ,9.9017
"(196, 296)",184.93384,58.0,True,134.5402836955196,NGC4290                       ,46.5586
"(196, 297)",187.56032,58.5,True,175.83730735268566,NGC4500                       ,36.2914
"(197, 253)",122.534256,36.5,True,208.4679010189244,NGC2543                       ,32.9594
"(197, 254)",123.335365,37.0,True,290.4338421349293,NGC2543                       ,32.9594
"(197, 269)",138.10016,44.5,True,151.23380687968617,NGC2776                       ,34.6021
"(197, 288)",167.57822,54.0,True,244.78386577684356,NGC3556                       ,9.9017
"(197, 289)",169.62201,54.5,True,215.64881743760705,NGC3556                       ,9.9017
"(197, 296)",185.87737,58.0,True,225.1477043377669,NGC4290                       ,46.5586
"(197, 297)",188.51726,58.5,True,224.3473293008649,NGC4500                       ,36.2914
"(197, 303)",206.43025,61.5,True,146.18969235113593,NGC5308                       ,30.946
"(198, 252)",122.37073,36.0,True,284.1816102655109,NGC2543                       ,32.9594
"(198, 253)",123.15626,36.5,True,80.54237591410498,NGC2543                       ,32.9594
"(198, 269)",138.80118,44.5,True,238.38823873467877,NGC2776                       ,34.6021
"(198, 288)",168.42886,54.0,True,246.45437858134096,NGC3556                       ,9.9017
"(198, 289)",170.48303,54.5,True,280.2773838173641,NGC3556                       ,9.9017
"(198, 296)",186.8209,58.0,True,293.3869033589447,NGC4500                       ,36.2914
"(198, 303)",207.47812,61.5,True,189.83933752489037,NGC5308                       ,30.946
"(199, 252)",122.98876,36.0,True,3.1807488053942654,NGC2543                       ,32.9594
"(199, 253)",123.77826,36.5,True,129.58238193069448,NGC2543                       ,32.9594
"(199, 270)",140.71425,45.0,True,181.45201741267877,UGC04982                      ,43.4707
"(199, 287)",167.27672,53.5,True,137.3935720785353,NGC3549                       ,41.572
"(199, 288)",169.27951,54.0,True,229.2306531232221,NGC3631                       ,18.3239
"(199, 295)",185.18532,57.5,True,291.67058173816486,NGC4290                       ,46.5586
"(199, 296)",187.76445,58.0,True,34.400395351109935,NGC4500                       ,36.2914
"(200, 251)",122.83269,35.5,True,294.151495814384,NGC2543                       ,32.9594
"(200, 252)",123.6068,36.0,True,49.87236917888751,NGC2543                       ,32.9594
"(200, 269)",140.2032,44.5,True,224.1560335616753,UGC04982                      ,43.4707
"(200, 270)",141.42136,45.0,True,258.6109912786604,UGC04982                      ,43.4707
"(200, 287)",168.1173,53.5,True,118.31429284150984,NGC3549                       ,41.572
"(200, 288)",170.13016,54.0,True,184.63971258669437,NGC3631                       ,18.3239
"(200, 296)",188.708,58.0,True,248.6837696599484,NGC4500                       ,36.2914
"(200, 302)",206.26654,61.0,True,127.92457094094236,NGC5308                       ,30.946
"(201, 251)",123.44685,35.5,True,286.7170082797086,NGC2543                       ,32.9594
"(201, 252)",124.22483,36.0,True,158.4092495764517,UGC04306                      ,30.0278
"(201, 269)",140.90422,44.5,True,87.07925212945764,UGC04982                      ,43.4707
"(201, 286)",166.99483,53.0,True,229.9871469265549,NGC3549                       ,41.572
"(201, 287)",168.95789,53.5,True,201.7111577275457,NGC3631                       ,18.3239
"(201, 288)",170.98082,54.0,True,112.95276124677008,NGC3656                       ,43.223
"(201, 295)",187.04648,57.5,True,223.5337620119565,NGC4500                       ,36.2914
"(201, 302)",207.29787,61.0,True,143.81146037477498,NGC5308                       ,30.946
"(202, 251)",124.06102,35.5,True,113.17691490014576,UGC04306                      ,30.0278
"(202, 252)",124.842865,36.0,True,173.0237255203909,UGC04306                      ,30.0278
"(202, 268)",140.40652,44.0,True,231.47132683371055,UGC04982                      ,43.4707
"(202, 286)",167.82565,53.0,True,119.38423987615175,NGC3549                       ,41.572
"(202, 287)",169.79848,53.5,True,45.674629685919925,NGC3631                       ,18.3239
"(202, 288)",171.83147,54.0,True,273.3394685358409,NGC3718                       ,16.9824
"(202, 295)",187.97707,57.5,True,137.3210154280638,NGC4500                       ,36.2914
"(202, 297)",193.30197,58.5,True,136.87107969223376,NGC4814                       ,43.6358
"(202, 302)",208.3292,61.0,True,53.85816640173897,NGC5370                       ,45.2898
"(203, 250)",123.90862,35.0,True,141.43356636151174,UGC04306                      ,30.0278
"(203, 251)",124.67518,35.5,True,107.48390009895547,UGC04306                      ,30.0278
"(203, 268)",141.10161,44.0,True,229.46775796846276,UGC04982                      ,43.4707
"(203, 286)",168.65648,53.0,True,259.60711847760587,NGC3631                       ,18.3239
"(203, 287)",170.63905,53.5,True,32.50360643128883,NGC3631                       ,18.3239
"(203, 297)",194.25891,58.5,True,100.64087501638528,NGC4814                       ,43.6358
"(203, 301)",206.12337,60.5,True,151.5722712341118,NGC5308                       ,30.946
"(203, 302)",209.36053,61.0,True,223.7003926006436,NGC5370                       ,45.2898
"(203, 317)",276.94315,68.5,True,236.33082153432775,NGC6667                       ,43.93
"(204, 250)",124.519005,35.0,True,116.0877047757062,UGC04306                      ,30.0278
"(204, 251)",125.289345,35.5,True,289.20207833364134,UGC04306                      ,30.0278
"(204, 286)",169.48729,53.0,True,102.91962893900543,NGC3631                       ,18.3239
"(204, 287)",171.47964,53.5,True,152.15171440774907,NGC3656                       ,43.223
"(204, 301)",207.13875,60.5,True,37.07555603159588,NGC5322                       ,32.1501
"(204, 317)",278.3074,68.5,True,224.1148725316233,NGC6667                       ,43.93
"(205, 250)",125.129395,35.0,True,223.2625001592291,UGC04306                      ,30.0278
"(205, 265)",139.02502,42.5,True,129.95150768083616,NGC2798                       ,30.1995
"(205, 283)",164.65477,51.5,True,258.94822591864124,UGC06074                      ,43.2929
"(205, 286)",170.31812,53.0,True,47.91010689835949,NGC3631                       ,18.3239
"(205, 287)",172.32024,53.5,True,113.2112836078222,NGC3718                       ,16.9824
"(205, 296)",193.42569,58.0,True,90.99605190170752,NGC4814                       ,43.6358
"(205, 301)",208.15413,60.5,True,79.99806620007148,NGC5370                       ,45.2898
"(206, 264)",138.60017,42.0,True,234.06549799836745,NGC2798                       ,30.1995
"(206, 265)",139.7032,42.5,True,133.480515155236,NGC2798                       ,30.1995
"(206, 283)",165.45796,51.5,True,274.4745324001663,UGC06074                      ,43.2929
"(206, 285)",169.196,52.5,True,203.828612408172,NGC3631                       ,18.3239
"(206, 286)",171.14894,53.0,True,123.72409076973162,NGC3631                       ,18.3239
"(206, 296)",194.36923,58.0,True,126.34885513304056,NGC4814                       ,43.6358
"(206, 300)",206.0,60.0,True,296.5345569674275,NGC5322                       ,32.1501
"(206, 301)",209.16953,60.5,True,157.27166740710155,NGC5370                       ,45.2898
"(207, 264)",139.273,42.0,True,28.34304143692029,NGC2798                       ,30.1995
"(207, 282)",164.46313,51.0,True,177.6429326446481,UGC06074                      ,43.2929
"(207, 285)",170.01735,52.5,True,131.64233200260804,NGC3631                       ,18.3239
"(207, 286)",171.97975,53.0,True,170.8153089923889,NGC3718                       ,16.9824
"(207, 300)",207.0,60.0,True,40.92479381472464,NGC5322                       ,32.1501
"(208, 263)",138.86002,41.5,True,155.56784748311864,NGC2798                       ,30.1995
"(208, 264)",139.9458,42.0,True,190.89160581084525,NGC2798                       ,30.1995
"(208, 282)",165.25763,51.0,True,121.6763230991064,UGC06074                      ,43.2929
"(208, 284)",168.924,52.0,True,214.4141282123162,UGC06309                      ,39.4803
"(208, 285)",170.83868,52.5,True,145.22757261323716,NGC3631                       ,18.3239
"(208, 300)",208.0,60.0,True,84.35200315437095,NGC5342                       ,35.8096
"(208, 316)",277.62457,68.0,True,15.482589521120175,NGC6667                       ,43.93
"(209, 263)",139.5276,41.5,True,130.86949363813028,NGC2798                       ,30.1995
"(209, 281)",164.28796,50.5,True,239.5524400956371,UGC06074                      ,43.2929
"(209, 284)",169.73613,52.0,True,183.45738660752005,UGC06309                      ,39.4803
"(209, 285)",171.66002,52.5,True,237.78894810789515,NGC3718                       ,16.9824
"(209, 300)",209.0,60.0,True,62.388209047613714,NGC5389                       ,30.6317
"(210, 261)",138.08414,40.5,True,106.39022313195568,NGC2782                       ,32.5087
"(210, 263)",140.1952,41.5,True,264.928661746135,NGC2798                       ,30.1995
