host,ID,ra,dec,morph,re,zspec,tile,x,y,bands,n_bands,cutout
NGC5198,MATLAS-1536,202.228,46.6554,dE  ,3.08,,"(278, 273)",1046.985316448528,8018.953955395049,gri,3,1
NGC5198,MATLAS-1537,202.2963,46.3019,dE  ,3.22,,"(279, 273)",9831.602885274871,1172.0132607220448,gri,3,1
NGC5198,MATLAS-1540,202.4588,47.0077,dE  ,3.48,,"(276, 274)",3516.374353709465,5150.281250069077,gri,3,1
NGC5198,MATLAS-1544,202.665,46.944,dI  ,0.0,,"(276, 274)",786.5145758712215,3923.3341290562703,gri,3,1
NGC5198,MATLAS-1546,202.991,46.2187,dI  ,0.0,,"(282, 272)",4818.610312653356,9238.215406107209,gri,3,1
NGC5273,MATLAS-1551,206.0452,35.1733,dE  ,3.89,,"(338, 250)",9208.975712878766,8364.006619844318,ugri,4,1
NGC5308,MATLAS-1553,206.2827,60.7115,dE  ,2.93,,"(203, 301)",3489.418089040196,9100.501386295782,ugriz,5,1
NGC5308,MATLAS-1554,206.2845,61.435,dEN ,3.79,,"(197, 303)",6350.50063671421,3741.875398668026,ugriz,5,1
NGC5308,MATLAS-1556,206.4001,61.0938,dEN ,5.16,,"(200, 302)",3748.839166026344,6819.025063932414,ugriz,5,1
NGC5308,MATLAS-1559,206.5038,61.2243,dE  ,2.76,,"(200, 302)",2786.60508843271,9350.7407764391,ugriz,5,1
NGC5322,MATLAS-1561,206.5125,60.2836,dE  ,7.34,,"(203, 301)",1261.812374383176,817.3973727569037,ugriz,5,1
NGC5308,MATLAS-1562,206.5261,60.7036,dE  ,3.77,,"(203, 301)",1180.9609832556253,8957.279235214824,ugriz,5,1
NGC5308,MATLAS-1565,206.6061,60.745,dE  ,12.74,,"(200, 302)",1784.1308331365672,66.64577585927964,ugriz,5,1
NGC5308,MATLAS-1567,206.6646,60.9262,dE  ,3.77,,"(200, 302)",1251.4450352216809,3581.212603077442,ugriz,5,1
NGC5308,MATLAS-1568,206.6848,60.6797,dEN ,4.0,,"(204, 301)",9307.849705678756,8497.290532846215,ugriz,5,1
NGC5308,MATLAS-1569,206.692,60.7147,dE  ,0.0,,"(204, 301)",9234.921006784198,9175.083383011608,ugriz,5,1
NGC5308,MATLAS-1573,206.8905,60.9546,dE  ,5.8,,"(201, 302)",8832.71505651678,4132.106451307555,ugriz,5,1
NGC5308,MATLAS-1577,207.0559,60.8858,dEN ,8.38,,"(201, 302)",7281.474947764046,2791.128214986604,ugriz,5,1
NGC5322,MATLAS-1578,207.0755,59.8329,dE  ,3.94,,"(207, 300)",4264.748757804289,1762.184805107669,ugriz,5,1
NGC5308,MATLAS-1584,207.2521,60.7828,dE  ,5.38,,"(201, 302)",5432.923057903942,791.0198287288285,ugriz,5,1
NGC5308,MATLAS-1585,207.258,60.924,dE  ,4.24,,"(201, 302)",5375.447605045577,3527.3120525179183,ugriz,5,1
NGC5322,MATLAS-1588,207.4531,59.6494,dE  ,3.32,,"(211, 299)",9043.711675380906,7907.799224584633,ugri,4,1
NGC5322,MATLAS-1590,207.5193,60.3828,dEN ,5.79,,"(204, 301)",1355.4054085925795,2739.304459048355,ugriz,5,1
NGC5322,MATLAS-1592,207.5437,59.9287,dE  ,4.77,,"(208, 300)",9430.828625707703,3633.547928000222,ugri,4,1
NGC5322,MATLAS-1593,207.579,60.2301,dE  ,4.43,,"(208, 300)",9050.887313290044,9472.042198014617,ugri,4,1
NGC5322,MATLAS-1597,207.8103,60.7411,dE  ,3.59,,"(205, 301)",8256.686865405536,9680.820910695144,ugriz,5,1
NGC5379,MATLAS-1611,208.0588,59.185,dE  ,2.98,,"(214, 298)",1950.651918048424,8592.140797602897,ugri,4,1
NGC5322,MATLAS-1618,208.1382,60.7149,dE  ,9.48,,"(205, 301)",5151.050194919895,9164.577149211116,ugriz,5,1
NGC5379,MATLAS-1623,208.1894,59.7553,dE  ,3.09,,"(208, 300)",3151.2374820556324,260.57852699526484,ugri,4,1
NGC5322,MATLAS-1630,208.2604,60.173,dE  ,12.52,,"(208, 300)",2490.056653033435,8357.519027830642,ugri,4,1
NGC5379,MATLAS-1640,208.4707,59.2917,dE  ,3.99,,"(212, 299)",8765.600332191882,974.0947541009456,ugri,4,1
NGC5379,MATLAS-1641,208.4874,59.3662,dEN ,6.5,,"(212, 299)",8592.434554691372,2416.9036256717663,ugri,4,1
NGC5379,MATLAS-1650,208.6615,59.7556,dE  ,2.49,,"(212, 299)",6851.749845936123,9955.94432895005,ugri,4,1
UGC08876,MATLAS-1651,208.6705,46.4223,dE  ,4.81,,"(287, 273)",2296.776648702936,3497.711806596418,gri,3,1
NGC5379,MATLAS-1652,208.684,60.0756,dI  ,0.0,,"(209, 300)",8054.874790261591,6472.351640372652,ugri,4,1
NGC5379,MATLAS-1653,208.684,60.0969,dE  ,0.0,,"(209, 300)",8052.903242438088,6885.121360303498,ugri,4,1
UGC08876,MATLAS-1666,208.813,46.5644,dI  ,0.0,,"(287, 273)",405.1808869358356,6258.046894381096,gri,3,1
NGC5379,MATLAS-1679,209.157,59.3886,dI  ,0.0,,"(212, 299)",1982.4337544467617,2848.111064430836,ugri,4,1
NGC5379,MATLAS-1680,209.17,59.1508,dE  ,0.0,,"(215, 298)",552.4518987778283,7937.267999926065,ugri,4,1
NGC5379,MATLAS-1682,209.6448,60.1982,dE  ,2.79,,"(210, 300)",8421.077036976445,8850.127916215255,ugri,4,1
NGC5422,MATLAS-1683,209.7205,55.2814,dE  ,3.26,,"(238, 291)",9150.647925250036,774.934199122079,ugriz,5,1
NGC5379,MATLAS-1684,209.7374,59.9644,dE  ,3.26,,"(210, 300)",7547.1940267972195,4315.162156930189,ugri,4,1
NGC5422,MATLAS-1686,209.8044,55.594,dE  ,2.88,,"(238, 291)",8199.16190122227,6828.35373091611,ugriz,5,1
NGC5379,MATLAS-1687,209.8714,59.5691,dE  ,4.4,,"(213, 299)",4656.016205112477,6339.177748716619,ugri,4,1
NGC5379,MATLAS-1688,209.9674,59.1399,dE  ,6.38,,"(216, 298)",2274.7060826453494,7716.719678153408,ugriz,5,1
NGC5422,MATLAS-1689,210.143,55.2553,dI  ,0.0,,"(238, 291)",4487.052130508787,258.109578728363,ugriz,5,1
NGC5422,MATLAS-1690,210.242,55.5681,dIN ,0.0,,"(238, 291)",3406.320656981002,6321.376414466128,ugriz,5,1
NGC5422,MATLAS-1691,210.4179,55.0157,dE  ,5.63,,"(241, 290)",1304.9245254704456,5313.035738378306,ugriz,5,1
NGC5422,MATLAS-1693,210.7015,54.8219,dEN ,4.21,,"(242, 290)",7853.266112916768,1553.7966690775245,ugriz,5,1
NGC5422,MATLAS-1694,210.7023,54.7372,dE  ,4.91,,"(245, 289)",7785.002066251673,9601.65624895876,ugriz,5,1
NGC5422,MATLAS-1695,210.7638,55.2078,dE  ,3.04,,"(242, 290)",7137.044597348489,9029.926196943936,ugriz,5,1
NGC5422,MATLAS-1696,210.7635,54.7867,dE  ,3.73,,"(242, 290)",7162.944894712213,869.4329495883267,ugriz,5,1
NGC5422,MATLAS-1698,210.9077,55.6645,dE  ,4.05,,"(239, 291)",5782.791017947448,8188.252258094533,ugriz,5,1
NGC5422,MATLAS-1699,210.9398,55.6648,dE  ,5.06,,"(239, 291)",5431.918259558428,8193.785014437399,ugriz,5,1
NGC5422,MATLAS-1700,210.9403,55.3929,dI  ,3.15,,"(239, 291)",5429.410007420235,2924.6309039788457,ugriz,5,1
NGC5422,MATLAS-1701,210.969,55.5915,dI  ,0.0,,"(239, 291)",5112.960487836691,6773.185075702653,ugriz,5,1
NGC5485,MATLAS-1702,210.9818,55.0296,dE  ,3.34,,"(242, 290)",4725.235165326324,5573.665982728911,ugriz,5,1
NGC5422,MATLAS-1703,211.054,55.7265,dE  ,4.22,,"(239, 291)",4184.947728525001,9389.797116633132,ugriz,5,1
NGC5481,MATLAS-1705,211.1208,50.9266,dE  ,4.3,,"(266, 282)",7666.409281440092,3581.5266264555494,ugriz,5,1
NGC5481,MATLAS-1706,211.135,51.235,dI  ,0.0,,"(266, 282)",7476.413386763996,9557.521066178604,ugriz,5,1
NGC5485,MATLAS-1708,211.3255,54.8978,dI  ,7.32,,"(242, 290)",894.2656688599545,3030.267853817467,ugriz,5,1
NGC5485,MATLAS-1710,211.387,54.4603,dI  ,0.0,,"(246, 289)",9790.173882708395,4245.119968238756,ugriz,5,1
NGC5485,MATLAS-1712,211.4119,55.1363,dE  ,3.85,,"(243, 290)",9618.072711981342,7655.142976169788,ugriz,5,1
NGC5481,MATLAS-1713,211.484,50.7846,dE  ,3.57,,"(266, 282)",3224.558067680935,827.4910545308676,ugriz,5,1
NGC5481,MATLAS-1717,211.5553,50.8211,dE  ,3.37,,"(266, 282)",2353.0500261647167,1536.9635308545849,ugriz,5,1
NGC5481,MATLAS-1720,211.5957,51.2501,dE  ,6.48,,"(266, 282)",1887.384369773048,9852.145598340565,ugriz,5,1
NGC5481,MATLAS-1721,211.6154,50.7532,dE  ,4.39,,"(269, 281)",2996.4129604742184,9908.99835452448,ugriz,5,1
NGC5481,MATLAS-1722,211.6769,51.038,dI  ,3.44,,"(266, 282)",883.6057858366275,5745.836368326854,ugriz,5,1
NGC5485,MATLAS-1723,211.701,55.4024,dI  ,0.0,,"(240, 291)",6772.387548069764,3110.662080154956,ugriz,5,1
NGC5485,MATLAS-1725,211.7217,54.7774,dI  ,3.1,,"(243, 290)",6196.89550011995,687.1347021695701,ugriz,5,1
NGC5485,MATLAS-1727,211.777,54.9774,dEN ,0.0,,"(243, 290)",5575.938369345199,4562.248543715865,ugriz,5,1
NGC5485,MATLAS-1730,211.8376,55.0641,dE  ,5.33,,"(243, 290)",4902.182443876153,6242.198259979788,ugriz,5,1
NGC5481,MATLAS-1731,211.8529,50.7322,dI  ,3.18,,"(270, 281)",9724.211029072398,9512.11308812467,ugriz,5,1
NGC5485,MATLAS-1732,211.8655,55.2046,dE  ,3.73,,"(243, 290)",4593.989771849078,8965.059651471434,ugriz,5,1
NGC5485,MATLAS-1734,211.869,55.0837,dI  ,0.0,,"(243, 290)",4553.9375192251655,6622.148776810536,ugriz,5,1
NGC5485,MATLAS-1736,211.888,55.5567,dE  ,4.19,,"(240, 291)",4715.834913387325,6098.840621443738,ugriz,5,1
NGC5481,MATLAS-1737,211.8981,50.5286,dE  ,3.64,,"(270, 281)",9187.852289034236,5563.828825666731,ugriz,5,1
NGC5481,MATLAS-1739,211.902,50.417,dI  ,0.0,,"(270, 281)",9149.595493966925,3400.9235979574705,ugriz,5,1
NGC5481,MATLAS-1742,211.9335,50.5533,dE  ,4.55,,"(270, 281)",8749.792422606359,6040.594808695647,ugriz,5,1
NGC5481,MATLAS-1743,211.963,50.9021,dI  ,0.0,,"(267, 282)",7084.954034463695,3105.2065360602087,ugriz,5,1
NGC5481,MATLAS-1744,211.97,50.3967,dEN ,0.0,,"(270, 281)",8311.335594758653,3004.1188200759384,ugriz,5,1
NGC5481,MATLAS-1745,211.978,50.5934,dE  ,0.0,,"(270, 281)",8199.157594601651,6815.606349288007,ugriz,5,1
NGC5485,MATLAS-1746,211.978,54.7036,dI  ,0.0,,"(246, 289)",3144.0448709511275,8947.764668667947,ugriz,5,1
NGC5485,MATLAS-1748,212.0389,55.1857,dE  ,5.25,,"(243, 290)",2675.323091323029,8602.18573473614,ugriz,5,1
NGC5485,MATLAS-1749,212.0904,55.4797,dE  ,3.21,,"(240, 291)",2492.516972893612,4610.723533774964,ugriz,5,1
NGC5485,MATLAS-1750,212.111,54.9092,dI  ,0.0,,"(243, 290)",1855.9987283010184,3246.724289714584,ugriz,5,1
NGC5485,MATLAS-1753,212.1577,54.5375,dEN ,4.38,,"(246, 289)",1116.0794987065142,5736.247811679144,ugriz,5,1
NGC5500,MATLAS-1759,212.238,48.9504,dI  ,0.0,,"(278, 278)",331.67866803004017,4050.072971471897,gri,3,1
NGC5485,MATLAS-1760,212.2574,55.4689,dI  ,2.61,,"(240, 291)",657.3298331928409,4409.656385647282,ugriz,5,1
NGC5485,MATLAS-1762,212.2622,55.4256,dE  ,2.81,,"(240, 291)",599.7723470476167,3570.8553572443384,ugriz,5,1
NGC5485,MATLAS-1763,212.287,54.6445,dI  ,0.0,,"(247, 289)",9331.55788760748,7812.174704862857,ugriz,5,1
NGC5485,MATLAS-1765,212.3413,55.3041,dE  ,4.1,,"(241, 291)",9451.354303779031,1216.5344031882491,ugriz,5,1
NGC5500,MATLAS-1767,212.394,49.0443,dIN ,0.0,,"(279, 278)",8039.766565199334,5863.282425745032,gri,3,1
NGC5485,MATLAS-1770,212.5186,54.4422,dE  ,3.98,,"(247, 289)",6743.096513185356,3881.809621898298,ugriz,5,1
NGC5485,MATLAS-1771,212.5278,54.8025,dE  ,2.68,,"(244, 290)",6929.166515969508,1175.0155154489753,ugriz,5,1
NGC5485,MATLAS-1773,212.5538,54.4463,dE  ,4.72,,"(247, 289)",6346.280949969819,3960.4913273631273,ugriz,5,1
NGC5485,MATLAS-1774,212.5834,54.7639,dE  ,5.5,,"(244, 290)",6309.364951847515,425.69374204791984,ugriz,5,1
NGC5500,MATLAS-1775,212.6088,48.4432,dE  ,2.84,,"(282, 277)",7350.329264578113,3902.0805709816186,gri,3,1
NGC5485,MATLAS-1776,212.6157,54.579,dE  ,3.79,,"(247, 289)",5646.675044792406,6531.203884811377,ugriz,5,1
NGC5500,MATLAS-1777,212.693,48.0887,dI  ,0.0,,"(285, 276)",8493.90405965669,6725.039717700653,gri,3,1
NGC5500,MATLAS-1782,212.811,48.6583,dE  ,0.0,,"(282, 277)",4752.04618072091,8067.729228206859,gri,3,1
NGC5500,MATLAS-1784,212.825,48.1831,dI  ,0.0,,"(285, 276)",6781.919291111866,8549.898593788826,gri,3,1
NGC5557,MATLAS-1800,213.9893,36.2363,dE  ,3.12,,"(346, 252)",2662.549393790986,9581.078204742542,ugri,4,1
NGC5557,MATLAS-1802,214.1941,35.9536,dE  ,4.42,,"(347, 252)",9136.6191081045,4106.40481416758,ugri,4,1
NGC5557,MATLAS-1804,214.324,36.693,dI  ,0.0,,"(345, 253)",9140.297430107816,8745.906480606405,ugri,4,1
NGC5557,MATLAS-1808,214.3837,36.4094,dE  ,4.51,,"(345, 253)",8224.402745477206,3247.7173481254085,ugri,4,1
NGC5557,MATLAS-1810,214.47,36.3059,dI  ,0.0,,"(345, 253)",6880.95852383053,1239.699342675444,ugri,4,1
NGC5557,MATLAS-1813,214.5174,36.1843,dE  ,5.07,,"(347, 252)",4067.6877359257137,8571.841638201497,ugri,4,1
NGC5557,MATLAS-1814,214.5518,36.3723,dE  ,2.52,,"(345, 253)",5602.973453759414,2525.4228229518785,ugri,4,1
NGC5557,MATLAS-1815,214.5807,36.8616,dE  ,6.43,,"(343, 254)",7489.55304038392,2320.0388228831457,ugri,4,1
NGC5557,MATLAS-1818,214.5972,36.8154,dE  ,3.34,,"(343, 254)",7235.076168449658,1424.3147651026852,ugri,4,1
NGC5557,MATLAS-1821,214.6529,36.3636,dE  ,2.66,,"(345, 253)",4025.3395160390223,2357.0193265253256,ugri,4,1
NGC5557,MATLAS-1822,214.6596,36.2621,dE  ,4.68,,"(345, 253)",3919.371358225149,390.1037871677754,ugri,4,1
NGC5582,MATLAS-1825,214.7395,40.1889,dE  ,2.82,,"(329, 260)",4999.986604677304,8660.699507616582,ugri,4,1
NGC5582,MATLAS-1827,214.78,39.8142,dI  ,0.0,,"(329, 260)",4397.122041618681,1399.512357708893,ugri,4,1
NGC5582,MATLAS-1828,214.8079,39.8419,dEN ,3.46,,"(329, 260)",3982.227201111601,1936.567283776616,ugri,4,1
NGC5557,MATLAS-1831,214.8651,37.0045,dE  ,4.6,,"(343, 254)",3083.5571700836017,5088.451841191977,ugri,4,1
NGC5557,MATLAS-1838,215.005,36.7696,dI  ,0.0,,"(343, 254)",905.8688197569004,540.7031786866464,ugri,4,1
NGC5557,MATLAS-1839,215.0253,36.913,dI  ,3.31,,"(343, 254)",599.0267538052485,3320.5805814289547,ugri,4,1
NGC5582,MATLAS-1841,215.106,39.6474,dE  ,6.32,,"(332, 259)",5365.918195091859,7856.515516761841,ugri,4,1
NGC5582,MATLAS-1842,215.1111,39.7869,dE  ,7.77,,"(330, 260)",9186.047934265323,876.895159152793,ugri,4,1
NGC5582,MATLAS-1845,215.2138,39.8003,dE  ,5.17,,"(330, 260)",7656.163896241667,1132.6523374628073,ugri,4,1
NGC5582,MATLAS-1846,215.2204,39.868,dI  ,2.64,,"(330, 260)",7555.370309665197,2444.42813348584,ugri,4,1
NGC5582,MATLAS-1848,215.228,39.9142,dI  ,0.0,,"(330, 260)",7440.679409010019,3339.5277109491344,ugri,4,1
NGC5582,MATLAS-1849,215.2608,39.9099,dE  ,5.68,,"(330, 260)",6953.2683344068655,3255.3909637922998,ugri,4,1
NGC5582,MATLAS-1850,215.2992,39.7051,dEN ,7.52,,"(332, 259)",2485.1612849846088,8977.007299867626,ugri,4,1
NGC5582,MATLAS-1856,215.5204,40.3408,dE  ,6.69,,"(328, 261)",7272.762852185601,1916.8365485667205,ugri,4,1
NGC5611,MATLAS-1861,215.722,32.7616,dI  ,0.0,,"(362, 246)",6560.486868221526,380.73404335127816,ugri,4,1
NGC5611,MATLAS-1863,215.8407,32.9398,dE  ,2.36,,"(362, 246)",4626.846718680103,3833.426582110065,ugri,4,1
NGC5582,MATLAS-1864,215.8504,40.3375,dE  ,3.93,,"(328, 261)",2398.249736341098,1853.4984739714432,ugri,4,1
NGC5631,MATLAS-1865,215.8694,56.2322,dE  ,11.8,,"(241, 292)",904.0843447361736,9511.118903645296,ugriz,5,1
NGC5631,MATLAS-1868,216.0789,57.1279,dE  ,5.34,,"(235, 294)",1427.1483699386777,7487.468771005695,ugri,4,1
NGC5611,MATLAS-1869,216.1066,32.9949,dE  ,4.14,,"(362, 246)",305.2502959098392,4907.611548696296,ugri,4,1
NGC5611,MATLAS-1870,216.188,33.6521,dE  ,0.0,,"(361, 247)",9331.18655357492,7953.170907205404,ugri,4,1
NGC5611,MATLAS-1871,216.1911,32.8303,dE  ,2.87,,"(363, 246)",8628.65999110571,1715.2059017981364,ugri,4,1
NGC5631,MATLAS-1872,216.2551,56.9813,dE  ,2.96,,"(236, 294)",9246.723572849503,4650.110181101181,ugriz,5,1
NGC5611,MATLAS-1873,216.2926,33.3552,dEN ,3.79,,"(361, 247)",7652.907560123671,2196.0062832604885,ugri,4,1
NGC5631,MATLAS-1874,216.3177,56.9393,dEN ,3.98,,"(236, 294)",8589.72425874951,3832.611361048325,ugriz,5,1
NGC5611,MATLAS-1875,216.4086,32.8244,dE  ,2.37,,"(363, 246)",5086.923167570904,1597.0455133914638,ugri,4,1
NGC5631,MATLAS-1876,216.4444,57.2402,dE  ,4.2,,"(236, 294)",7232.115888902852,9658.341152134011,ugriz,5,1
NGC5631,MATLAS-1877,216.448,57.1552,dI  ,0.0,,"(236, 294)",7199.410390499352,8010.996881219877,ugriz,5,1
NGC5611,MATLAS-1879,216.592,33.2381,dEN ,3.22,,"(363, 246)",2113.8346741181304,9616.616035429848,ugri,4,1
NGC5611,MATLAS-1880,216.6349,33.2057,dEN ,6.09,,"(363, 246)",1417.1577012184623,8990.053488947095,ugri,4,1
NGC5631,MATLAS-1881,216.6796,56.4313,dE  ,7.78,,"(239, 293)",3185.071978470381,3670.899785592498,ugriz,5,1
NGC5631,MATLAS-1882,216.923,56.4026,dI  ,0.0,,"(239, 293)",573.6191672688055,3125.7681157558795,ugriz,5,1
NGC5631,MATLAS-1884,216.9481,56.7941,dEN ,6.93,,"(236, 294)",1913.312363731719,1016.4092251051952,ugriz,5,1
NGC5631,MATLAS-1885,217.0548,56.4373,dE  ,3.79,,"(240, 293)",8871.096265745713,3795.1096724285712,ugriz,5,1
NGC5631,MATLAS-1886,217.3111,56.9955,dE  ,3.68,,"(237, 294)",7788.817835397675,4918.186863508643,ugriz,5,1
NGC5631,MATLAS-1887,217.3437,57.2349,dI  ,3.61,,"(237, 294)",7428.971045219376,9556.272177545128,ugriz,5,1
UGC09519,MATLAS-1926,221.264,34.477,dI  ,0.0,,"(365, 249)",7918.177358660143,4556.917112213179,ugri,4,1
UGC09519,MATLAS-1927,221.398,34.5556,dI  ,0.0,,"(365, 249)",5776.77369655309,6077.657849913259,ugri,4,1
UGC09519,MATLAS-1928,221.401,34.1787,dE  ,0.0,,"(367, 248)",4037.970973896528,8463.315051161433,ugri,4,1
UGC09519,MATLAS-1929,221.6279,34.5826,dE  ,1.9,,"(365, 249)",2108.488226487348,6603.299131657008,ugri,4,1
NGC5866,MATLAS-1974,225.7827,55.4832,dE  ,4.52,,"(256, 291)",7234.776266121278,4677.703630651023,ugri,4,1
NGC5866,MATLAS-1980,225.9495,56.2564,dE  ,3.4,,"(253, 292)",7899.937354549022,9974.468474601075,ugri,4,1
NGC5866,MATLAS-2018,226.3326,56.1174,dE  ,7.77,,"(253, 292)",3771.556116553824,7276.105478278625,ugri,4,1
NGC5866,MATLAS-2043,226.4681,55.5333,dE  ,5.65,,"(257, 291)",9396.381786155744,5657.999471218224,ugri,4,1
NGC5866,MATLAS-2053,226.5253,55.9577,dE  ,6.3,,"(253, 292)",1675.9708306725338,4187.634619081757,ugri,4,1
NGC5866,MATLAS-2061,226.5839,56.2992,dE  ,4.41,,"(250, 293)",3830.4298805634417,1109.61175763228,ugri,4,1
NGC5866,MATLAS-2073,226.727,55.5379,dI  ,0.0,,"(257, 291)",6556.823064787654,5736.053123485631,ugri,4,1
NGC5866,MATLAS-2083,226.798,56.005,dI  ,5.7,,"(254, 292)",8413.50816969528,5104.675439798582,ugri,4,1
NGC5866,MATLAS-2092,227.019,55.3319,dI  ,0.0,,"(257, 291)",3346.194308978682,1744.167695123827,ugri,4,1
PGC20536,071416+570320,108.5705,57.0556,dE,4.71,,"(118, 294)",2450.9790712052104,6081.985848588865,ugriz,5,1
PGC20536,071609+565253,109.0384,56.8814,dE,3.65,,"(119, 294)",7205.18217952644,2705.008400513815,ugriz,5,1
PGC20536,071613+565024,109.0563,56.84,dE,3.4,,"(119, 294)",7017.889456760162,1902.1641039335573,ugriz,5,1
PGC20536,071618+564957,109.0776,56.8327,dE,2.3,,"(119, 294)",6792.461249472757,1760.103898568898,ugriz,5,1
PGC20536,071619+583015,109.0799,58.5044,dE,5.09,,"(114, 297)",5114.492277167981,5085.27707487467,ugriz,5,1
PGC20536,071625+565041,109.1077,56.8448,dE,2.54,,"(119, 294)",6472.864287745868,1993.8728612109949,ugriz,5,1
PGC20536,071626+564355,109.1123,56.7322,dE,3.87,,"(120, 293)",702.7604627146166,9512.494947040985,ugriz,5,1
PGC20536,071646+564814,109.195,56.8041,dE,3.52,,"(119, 294)",5548.206281135319,1203.8530599675128,ugriz,5,1
PGC20536,071704+564636,109.2689,56.7767,dE,5.44,,"(119, 294)",4763.946406660409,672.6938058295227,ugriz,5,1
PGC20611,071724+681749,109.3505,68.297,dE,4.58,,"(80, 317)",3492.593785148604,1068.6248093701506,griz,4,1
PGC20611,071743+681336,109.4314,68.2267,dE,3.66,,"(82, 316)",5120.4319496112,9393.250349244816,griz,4,1
PGC20611,071749+681907,109.4553,68.3187,dE,4.93,,"(80, 317)",2743.72273893229,1492.3483604811977,griz,4,1
PGC20611,071754+682104,109.4759,68.3513,dE,3.2,,"(80, 317)",2599.68355425336,2124.878390967676,griz,4,1
PGC20884,072122+581216,110.3438,58.2045,dE,3.16,,"(117, 296)",5514.36057061833,8963.207090805905,ugriz,5,1
PGC20884,072144+580113,110.4355,58.0203,dE,2.91,,"(117, 296)",4575.862539252086,5393.522722508554,ugriz,5,1
PGC20884,072214+580503,110.5587,58.0844,dE,3.12,,"(117, 296)",3314.4291547385883,6637.639938077013,ugriz,5,1
PGC20884,072223+574359,110.5983,57.7333,dE,7.66,,"(119, 295)",6455.23735308643,9522.647672653267,ugriz,5,1
PGC20884,072244+580253,110.6869,58.0481,dE,2.91,,"(117, 296)",1997.9640586248056,5938.635244886865,ugriz,5,1
PGC20884,072324+575258,110.8537,57.8829,TS,16.73,,"(117, 296)",265.5796960938105,2746.800378797419,ugriz,5,1
PGC20884,072324+581731,110.8537,58.292,dE,4.06,,"(116, 297)",6541.973340444395,970.8909238308838,ugriz,5,1
PGC20884,072325+580127,110.8543,58.0244,TS,1.81,,"(117, 296)",278.07316389766675,5488.93025221463,ugriz,5,1
PGC20884,072426+573754,111.1098,57.6318,dE,5.39,,"(119, 295)",1152.648413064423,7564.66820198491,ugriz,5,1
PGC20884,072456+580355,111.235,58.0653,dE,3.49,,"(118, 296)",6052.885496698187,6266.247803255159,ugriz,5,1
PGC20884,072457+580315,111.2399,58.0543,dE,4.21,,"(118, 296)",6002.96640657179,6053.004512777872,ugriz,5,1
PGC20884,072517+573103,111.3217,57.5177,dE,3.65,,"(120, 295)",8620.056464095762,5352.277204191548,ugriz,5,1
PGC20884,072528+581038,111.3699,58.1775,dE,2.6,,"(118, 296)",4671.12138574952,8439.855548937034,ugriz,5,1
PGC22270,075701+602342,119.2553,60.3951,dE,7.27,,"(117, 301)",642.7562216874603,2982.1913969457573,ugriz,5,1
PGC22270,075720+602141,119.3347,60.3616,dE,5.65,,"(118, 301)",9608.169521729527,2334.75325336324,ugriz,5,1
PGC23608,082424+732517,126.1021,73.4215,dE,5.96,,"(72, 327)",8602.967354633663,3498.3868931825355,griz,4,1
PGC23608,082443+734259,126.1813,73.7165,dE,3.23,,"(72, 327)",8110.297822191793,9210.47935180126,griz,4,1
PGC23608,082553+731644,126.4734,73.2791,dE,4.12,,"(72, 327)",6562.907515581779,722.8272843414852,griz,4,1
PGC24506,084238+501631,130.6588,50.2755,dE,7.53,0.0104,"(166, 281)",2873.427321688446,651.851187182503,ugriz,5,1
PGC24528,084314+494850,130.8122,49.8141,dE,5.7,,"(168, 280)",3356.8971242545995,1398.877376780326,ugriz,5,1
PGC24506,084344+500413,130.9352,50.0705,dE,5.14,,"(168, 280)",1835.714301817201,6371.604550781886,ugriz,5,1
PGC24528,084344+495309,130.9356,49.886,dE,11.33,,"(168, 280)",1818.5586801004529,2796.205221914452,ugriz,5,1
PGC24506,084406+500557,131.025,50.0994,dE,3.68,,"(168, 280)",721.3294324909293,6936.130365445204,ugriz,5,1
PGC24528,084418+494717,131.0762,49.7881,dE,3.36,,"(169, 280)",9785.184087203255,905.7755478052482,ugriz,5,1
PGC24506,084505+501516,131.2743,50.2545,dE,3.56,,"(167, 281)",4985.913995859,242.435402372048,ugriz,5,1
PGC24506,084516+501248,131.3195,50.2135,BC,3.97,,"(169, 280)",6725.798793684632,9139.038444259677,ugriz,5,1
PGC24930,085247+334748,133.1982,33.7968,TS,22.57,,"(221, 248)",6431.405982329864,1062.7956587628314,ugri,4,1
PGC25065,085349+585639,133.4556,58.9443,dE,4.44,,"(137, 298)",444.11106947599,3936.11298952326,ugriz,5,1
PGC24930,085522+333324,133.8458,33.5568,dE,20.41,,"(223, 247)",2828.751652130426,6102.133664056222,ugri,4,1
PGC25065,085530+584116,133.8761,58.688,dE,5.16,,"(140, 297)",5962.408699967728,8643.943930482224,griz,4,1
PGC25065,085652+584021,134.2198,58.6728,dE,5.49,,"(140, 297)",2499.82906204976,8353.31976937559,griz,4,1
PGC25676,091023+780743,137.5978,78.1287,dE,4.68,,"(57, 336)",2925.547224143033,7503.295718041314,gri,3,1
PGC25999,091117+791431,137.8219,79.2421,dE,3.59,,"(50, 339)",2696.5673011185727,14.707130739868262,gri,3,1
PGC25999,091306+791228,138.2776,79.2079,dE,1.44,,"(53, 338)",7194.360735003573,9040.28003168301,gri,3,1
PGC25955,091418+343806,138.5785,34.635,dE,3.68,,"(228, 249)",1011.0759871843692,7621.11433665637,ugri,4,1
